user_id,full_name,age,gender,employment_status,occupation,monthly_income,education_level,residential_status,marital_status,credit_score,risk_category,payment_default_probability,debt_service_ratio,financial_stability_score,creditworthiness_rating,behavioral_score,payment_consistency_score
8a7f55fb-a5f6-4d12-a731-7f29bbab65af,Aaron Gomez,29,Male,Employed,Pension scheme manager,8262.33,Bachelor,Own,Single,698,Medium,0.23,0.02,65,D,80,61
ce30a0e3-0ae6-41a7-8508-8e52cb38cae4,Lindsay Thompson,29,Female,Employed,"Pharmacist, hospital",10676.5,Bachelor,Own,Married,479,High,0.9,0.34,96,C,12,67
6abbff12-057c-4f6d-b572-5f5986a7768e,Justin Carter,27,Female,Self-employed,"Journalist, magazine",5654.35,PhD,Rent,Married,576,Medium,0.06,0.32,24,C,71,71
42416cc5-d015-4170-9c04-f8860a96dd7d,Anthony Christian,24,Female,Self-employed,IT consultant,12617.19,Bachelor,Own,Married,464,High,0.8,0.46,49,A,20,22
288a64ed-43d7-4d10-af7c-60bb121911dd,Brian Jenkins,30,Male,Self-employed,Product/process development scientist,5385.07,Master,Own,Married,491,High,0.94,0.14,93,B,23,96
2886c16d-102d-4de3-b867-bee452d62b33,Nathan Wells,29,Male,Self-employed,Network engineer,6114.44,PhD,Own,Single,846,Low,0.02,0.11,33,C,6,56
cd1222dc-3512-48eb-a48a-c4f1efdb310a,Meghan Holt,28,Female,Employed,Trade union research officer,14551.62,Master,Own,Single,722,Low,0.82,0.42,49,C,21,95
0d13c061-a8e0-4ba6-ab92-0e4e7d88c426,Patricia Conner,29,Female,Employed,Interpreter,9849.86,Master,Rent,Married,562,Medium,0.51,0.0,39,B,7,84
96c54f73-434e-499b-a741-4e6bf81cd5a6,Craig Burgess,22,Male,Self-employed,"Psychologist, educational",10649.83,Bachelor,Own,Single,349,High,0.41,0.39,63,A,71,65
2c014b67-479b-476b-a22b-28afa7427508,Robert Carpenter,22,Male,Self-employed,"Education officer, community",6418.27,PhD,Rent,Married,514,Medium,0.39,0.34,4,C,49,70
0611f402-4fd9-4282-8a10-2e2065732c06,Christine Munoz,26,Male,Employed,Marine scientist,8994.64,Master,Rent,Single,437,High,0.27,0.45,30,B,73,13
305fbfc3-f5a5-47ed-9393-765a9641ad32,Matthew Pruitt,29,Female,Self-employed,Radio producer,14138.11,PhD,Rent,Single,598,Medium,0.98,0.07,71,B,10,86
77f4307b-c560-467d-84b4-6bf00c692417,Jonathan Nielsen,27,Male,Self-employed,Diplomatic Services operational officer,4485.67,Bachelor,Rent,Married,378,High,0.51,0.27,62,B,19,46
d0279b44-baac-4341-96c5-1346a5fcaaab,Jeffrey Schneider,27,Male,Self-employed,Chief Financial Officer,3936.28,Master,Own,Single,670,Medium,0.06,0.04,15,D,18,49
7bd6f1f2-73f2-48f4-86e9-e78a7c73592f,James Gibson,28,Male,Employed,Make,3371.74,Bachelor,Rent,Married,540,Medium,0.6,0.14,74,B,57,6
7fb3c120-0df7-428b-b075-f98f21d0436a,Nicholas Duffy,28,Male,Employed,"Scientist, clinical (histocompatibility and immunogenetics)",4468.97,PhD,Own,Married,302,High,0.45,0.17,58,B,100,86
08b31c12-13a0-4a3d-9824-ad3f0ceeef39,Anita Morgan,22,Female,Self-employed,Electronics engineer,10938.78,Bachelor,Own,Married,708,Low,0.51,0.2,91,B,38,32
7b9347f5-d5ab-4d9c-b828-9c51a5a4b677,Kurt Rodriguez,21,Male,Employed,"Chemist, analytical",5860.06,Master,Own,Married,618,Medium,0.11,0.42,6,D,77,40
de878825-f7fb-4b49-a220-653cb00aaca2,Savannah Gonzalez,30,Female,Self-employed,Meteorologist,8090.2,Bachelor,Rent,Married,725,Low,0.09,0.36,36,C,22,82
132c348f-8f89-4643-8872-9e4ca1f1c666,Dawn Andrews,23,Female,Employed,Diagnostic radiographer,11241.03,PhD,Rent,Married,842,Low,0.7,0.33,68,B,61,3
bae374a7-89cf-4ac0-a36b-7c6e6ea40ca4,Megan Lam,23,Female,Employed,"Engineer, manufacturing systems",12049.45,Bachelor,Own,Single,649,Medium,0.76,0.26,75,A,50,52
c174e213-4b2d-4546-9e7e-538c9c4250bd,Reginald Sullivan,30,Male,Self-employed,Special effects artist,7506.86,PhD,Own,Married,426,High,0.08,0.43,27,D,92,55
5fb35502-b993-4112-bf78-c003d2f85514,Jake Collier,25,Female,Self-employed,Sports administrator,6867.64,Bachelor,Own,Married,697,Medium,0.6,0.34,75,C,81,39
f76854a6-363f-4430-811e-7623819cf59c,Kimberly Ali,29,Male,Employed,"Scientist, water quality",8375.89,Bachelor,Rent,Married,796,Low,0.07,0.07,32,B,24,16
8e1a63b7-7e23-4555-af6e-a782826af05f,Patricia Anderson,29,Male,Self-employed,Operations geologist,4295.91,Master,Own,Married,676,Medium,0.82,0.49,38,C,1,18
ea3e89dd-dd51-4431-aee7-b83596baec11,Robert Clark,25,Female,Self-employed,Haematologist,6053.99,Master,Rent,Single,654,Medium,0.76,0.1,43,C,75,78
f056efec-7929-4c4f-9165-6ddcad3ce255,James Cross,28,Female,Employed,Animal technologist,12886.91,Bachelor,Rent,Single,325,High,0.7,0.29,70,B,38,9
58bfc202-8e74-41d6-b247-9297585e71fd,Daniel Allen,22,Female,Self-employed,Comptroller,8237.58,Master,Own,Single,766,Low,0.56,0.03,15,C,25,19
8a2bfb38-56f1-41bd-b502-53b39a24f727,Eric Lutz,27,Female,Employed,Financial manager,5055.45,PhD,Rent,Single,395,High,0.68,0.23,93,C,98,75
7bb895f1-fbc6-4ae1-8231-f07bb680a8a1,Felicia Odonnell,24,Female,Employed,"Pharmacist, community",3163.95,PhD,Rent,Single,611,Medium,0.09,0.26,6,D,78,41
a7ff555a-7661-4dff-8bd4-02caeabd59b5,Richard Yang,25,Male,Employed,Museum/gallery exhibitions officer,10857.97,Master,Rent,Married,519,Medium,0.01,0.03,95,D,48,23
b23b7ec8-eb6f-4fb6-a54d-937a2a2960d1,Russell Bennett,27,Female,Self-employed,"Doctor, hospital",14680.09,Bachelor,Own,Single,498,High,0.93,0.25,5,C,98,60
f9e780cd-53a2-4f83-a9ef-45d4bf0556b1,Keith Gill,23,Female,Self-employed,Hydrogeologist,10877.19,Bachelor,Own,Single,760,Low,0.03,0.39,56,C,66,79
a245a410-46ca-4c13-ab5f-30457cabc1aa,Sabrina Joyce,25,Female,Self-employed,"Runner, broadcasting/film/video",7339.2,Bachelor,Own,Married,848,Low,0.71,0.35,27,C,86,74
37a4d154-186c-48fe-b060-7fb9399b2ac7,Abigail Foster,24,Female,Self-employed,"Sound technician, broadcasting/film/video",6878.84,Bachelor,Own,Married,447,High,0.17,0.03,67,B,49,77
066833d0-7cef-483c-9593-10162ce74723,Tyler Morris,21,Female,Self-employed,Glass blower/designer,9108.85,PhD,Rent,Married,528,Medium,0.46,0.44,60,C,48,97
8f78d38f-b5f5-4ca5-b0e6-66046185eeeb,Tanner Haas,21,Male,Employed,Amenity horticulturist,6488.57,PhD,Own,Married,481,High,0.07,0.46,61,A,66,2
350bbee3-7454-4adb-b8b0-f320f81614e7,Lauren Hayes,21,Female,Employed,"Optician, dispensing",14338.69,Master,Rent,Married,443,High,0.99,0.15,51,A,19,82
d1609dbe-f5a8-45a2-802f-98b3769ad9e4,Jonathan Garrett,23,Female,Self-employed,"Education officer, community",9969.56,Master,Own,Married,365,High,0.31,0.38,44,A,97,10
8b8facec-7404-48e0-b5b4-e1afdcd6b625,Jason Hernandez,23,Female,Self-employed,Technical sales engineer,8301.16,Bachelor,Rent,Single,496,High,0.92,0.04,55,B,16,97
92d02a53-ae30-4b0d-b141-7350adb3bdcc,Aaron Robertson,25,Female,Self-employed,Ambulance person,3193.92,PhD,Rent,Single,700,Medium,0.1,0.04,97,C,29,12
b541f302-e7b6-4d11-9893-74fa6ff9878a,Todd Chambers,24,Male,Self-employed,Geoscientist,8887.24,PhD,Rent,Single,721,Low,0.5,0.37,39,A,83,73
326ab63e-1019-4a7e-8da8-38145e366840,Rebecca Scott,23,Male,Employed,Illustrator,7848.3,Master,Rent,Married,317,High,0.5,0.07,59,B,7,58
44ccd8cb-d960-4cff-bbf1-6e87775373a8,Brian Burch,23,Male,Self-employed,Database administrator,9143.55,Master,Own,Single,511,Medium,0.45,0.24,45,A,25,90
aceee59d-77e1-453f-a1a8-7eaeaf382e85,Zachary Gonzalez,26,Male,Employed,IT sales professional,8903.24,Bachelor,Own,Married,700,Medium,0.51,0.1,63,A,88,86
be348a65-dca7-4729-8c92-18449b1aa27c,Angela Dawson,24,Male,Employed,Chiropodist,5341.5,Bachelor,Own,Married,488,High,0.13,0.12,42,B,15,81
ae334ace-f063-40ac-babc-ae4d2c0028c8,Angela West,21,Male,Employed,Dentist,13433.18,Master,Rent,Married,436,High,0.42,0.2,7,A,18,38
09b48d33-e9f1-4083-a028-01b1ecaa259b,Angela Lutz,25,Male,Employed,Charity fundraiser,7175.31,Master,Rent,Single,311,High,0.7,0.1,69,C,97,14
27a9a3d7-288d-462c-ac48-c3608b8c44fa,Victoria Wallace,30,Male,Employed,Colour technologist,13058.82,Bachelor,Rent,Married,703,Low,0.88,0.13,20,B,4,19
f7565707-150d-4bf1-ad34-ea83f94ae11b,Scott Wilson,26,Female,Self-employed,Financial manager,5936.95,Bachelor,Rent,Married,840,Low,0.12,0.36,81,A,44,88
2a500389-bb9b-498e-9a70-a6563b13a7de,Kevin Thomas,29,Male,Self-employed,"Surveyor, minerals",8813.41,Master,Rent,Single,647,Medium,0.04,0.44,92,C,62,8
cd79d3db-5206-4828-a520-98713ea52310,Richard Good,30,Male,Self-employed,Gaffer,11837.9,Bachelor,Own,Married,730,Low,0.85,0.05,2,D,85,44
063d9b58-8d9c-4c67-b97c-e3a74f7fa362,Connie Cooper,28,Female,Self-employed,"Surveyor, planning and development",12018.62,Bachelor,Own,Married,640,Medium,0.39,0.32,7,C,48,26
e150b48e-a9cd-408b-b36e-69184f7ab408,Taylor Jones,27,Female,Employed,"Scientist, research (maths)",7472.13,Bachelor,Own,Married,304,High,0.71,0.01,3,C,74,63
f97ef173-94c5-48ab-b6a8-edd602fd4a5e,Brian Lyons,30,Male,Self-employed,Electronics engineer,14760.3,Bachelor,Rent,Single,555,Medium,0.41,0.33,94,B,86,69
d0483bac-2e43-48a5-a87e-ebca8e7650af,Steven Davis,29,Female,Self-employed,Copy,12574.5,PhD,Own,Married,346,High,0.65,0.27,25,B,48,19
af82d1eb-9d91-4c97-a345-f4199a7084c2,Christina Taylor,21,Female,Employed,Film/video editor,5245.65,Bachelor,Own,Married,790,Low,0.24,0.27,32,B,9,82
065130a7-8f6e-416b-9713-fcb9b06f7d32,William Orr,25,Female,Employed,Environmental health practitioner,8542.82,Bachelor,Own,Married,596,Medium,0.65,0.46,79,C,32,7
667b5d68-d17f-4bf7-a981-4cffab26c883,Robert Williams,27,Female,Self-employed,Analytical chemist,14318.18,PhD,Own,Single,603,Medium,0.99,0.18,92,C,45,77
99c9ab05-68ff-4795-abaa-ce509af7a098,Thomas Valdez,30,Male,Employed,Food technologist,12995.0,Bachelor,Own,Single,482,High,0.18,0.29,72,D,15,40
0c722277-0779-4bd6-b593-6fbaa70ca58e,Pamela Mcdonald,24,Male,Employed,"Scientist, audiological",12113.53,Bachelor,Rent,Married,690,Medium,0.28,0.47,15,A,15,49
a42742ce-a1a3-404c-a250-0d00eb1c52f5,Teresa Ross,26,Female,Self-employed,Musician,11779.54,Bachelor,Own,Married,344,High,0.6,0.25,29,D,87,64
65e5748d-0b04-4c85-a749-473430b53fd5,Jacqueline Sanchez,30,Female,Employed,Minerals surveyor,3561.12,PhD,Own,Single,595,Medium,0.24,0.23,50,A,88,18
ff32b93e-9f3f-49db-a620-0301b3b4ef0d,Anthony Sanchez,25,Male,Employed,"Administrator, Civil Service",13541.9,PhD,Own,Single,485,High,0.8,0.27,28,D,4,35
68cc604e-2c7f-435f-a9a6-526a57d449fc,Samuel Stephenson,27,Female,Employed,"Conservation officer, nature",12984.11,PhD,Rent,Married,653,Medium,0.38,0.42,58,C,53,63
2338e5b4-91b5-4cc9-83df-4becadaf1ba4,Beverly Garcia,26,Female,Employed,Neurosurgeon,5107.67,PhD,Own,Married,507,Medium,0.19,0.08,93,C,16,22
3273b293-1b79-443b-9668-ca536a097a0b,Kimberly Washington,23,Male,Self-employed,"Engineer, mining",11920.99,Master,Own,Single,703,Low,0.23,0.23,99,B,3,74
2d29d22e-cc54-445d-ad43-384471998dbc,Kimberly Sanchez,29,Male,Self-employed,Chief Executive Officer,7080.14,Master,Own,Married,786,Low,0.83,0.17,37,A,2,7
323e828c-b09c-473d-b539-c63452a4595c,Timothy Collins,28,Female,Self-employed,"Librarian, academic",11594.78,PhD,Own,Single,343,High,0.67,0.35,65,C,23,18
2ee97522-b8b7-4999-8ba0-22041dff84bf,Mark Scott,26,Male,Self-employed,Public affairs consultant,12593.96,Master,Own,Married,543,Medium,0.89,0.47,95,A,88,24
7104073d-a9b5-44a7-9f77-eec6f20322e4,Morgan Patterson,27,Male,Self-employed,"Psychologist, counselling",10784.68,Master,Rent,Single,407,High,0.29,0.3,59,B,31,25
2a98cabb-31f3-4027-b6d1-d2cad49d42a1,Courtney Cook,21,Male,Self-employed,"Surveyor, mining",13160.31,PhD,Rent,Single,775,Low,0.78,0.32,7,A,74,4
1b594999-0893-4be1-befa-f54961b0e885,Aaron Ramsey,29,Female,Self-employed,Legal secretary,8866.49,Master,Rent,Married,489,High,0.48,0.24,61,B,52,61
40d9745a-be4a-4eb7-b06f-a8875cb5b41c,Randy Hamilton,23,Male,Employed,Building surveyor,11043.48,Bachelor,Rent,Single,577,Medium,0.82,0.14,52,C,87,58
49852f58-1667-4623-863a-4d8812edf479,Timothy Duncan,30,Male,Self-employed,Lobbyist,8427.93,PhD,Own,Single,776,Low,0.57,0.49,24,C,42,7
306f3e32-f669-4327-8664-02cd72af8fef,Daniel Reed,23,Male,Self-employed,Marine scientist,4166.62,Master,Own,Single,745,Low,0.02,0.23,50,A,75,82
574efd61-777f-4ac2-8a77-60aa3c6c5542,Michael Washington,24,Male,Employed,"Therapist, speech and language",14107.27,Bachelor,Own,Married,503,Medium,0.66,0.32,71,A,67,18
f1172f58-d4ae-4538-940c-960b62e2c03e,Barbara Nguyen,21,Female,Self-employed,Catering manager,5796.59,PhD,Own,Married,736,Low,0.01,0.29,73,B,6,12
692a408b-785b-4b5b-8905-ecffbd8d96e7,Alan Bailey,27,Male,Self-employed,Secretary/administrator,9874.72,PhD,Rent,Married,321,High,0.51,0.32,93,B,31,68
bddf1ddb-4f85-4f63-8b62-b94e665488f7,Amy Ruiz,26,Female,Self-employed,Horticultural therapist,14608.7,PhD,Rent,Single,301,High,0.17,0.02,26,B,95,44
05780510-de74-413a-8dcb-64e826ea044e,Derrick Haas,23,Female,Self-employed,Physiotherapist,12104.12,Bachelor,Own,Married,654,Medium,0.16,0.15,20,A,88,41
5024c943-76b7-4621-806b-cf70b09e0e4b,Carl Warner,26,Female,Self-employed,"Copywriter, advertising",6137.79,Bachelor,Rent,Single,462,High,0.99,0.05,25,C,83,8
a0bc88ce-8d74-45fa-8c76-021aaecd93b1,Ann Torres,24,Female,Self-employed,"Editor, magazine features",3855.08,Master,Own,Married,802,Low,0.21,0.13,11,C,46,30
ee9d4422-6e6d-4ac8-8431-a51dc56e8536,James Roberts,29,Male,Employed,"Psychologist, occupational",13602.09,Bachelor,Rent,Married,752,Low,0.81,0.39,22,D,31,15
4e01a9d0-22c7-4308-9dba-caadd520f2df,Daniel Young DDS,27,Male,Employed,"Scientist, forensic",7373.46,PhD,Own,Married,682,Medium,0.34,0.39,46,C,35,57
7cc1e19f-fc98-48d2-be1c-2659f1ce9802,Reginald Allen,23,Male,Employed,Intelligence analyst,14660.57,Bachelor,Rent,Single,452,High,0.93,0.24,46,B,88,19
1c1d9d75-7693-4a1f-9c12-919faaea41f8,Richard Rhodes,24,Male,Self-employed,Learning mentor,4506.71,Master,Own,Single,782,Low,0.81,0.25,81,C,73,58
dfd61db3-5f90-4831-95e6-16f66deea261,Jane Gill,29,Male,Employed,Oceanographer,12232.52,PhD,Rent,Married,551,Medium,0.12,0.35,1,B,63,84
e867ca18-e9eb-4789-9c45-738ba321acc0,Gregory Smith,22,Female,Employed,Ranger/warden,3249.65,PhD,Own,Married,525,Medium,0.54,0.41,85,C,5,66
6ce2aa08-54cd-448e-9ec2-5fe82f91cbf4,Robert Sanchez,24,Female,Self-employed,Oncologist,4229.77,Bachelor,Own,Single,783,Low,0.9,0.13,16,B,10,10
f584a6d4-6645-4bff-9bb2-6531f8a7b0c1,Michael Warner,30,Female,Self-employed,Equality and diversity officer,14696.35,Bachelor,Own,Single,559,Medium,0.78,0.43,80,A,11,16
ec111b9f-8185-4afe-a881-6c8fd9214c4c,Jerome Taylor Jr.,24,Female,Self-employed,Ambulance person,7912.21,PhD,Rent,Married,696,Medium,0.4,0.18,18,D,40,22
a599878b-b8aa-4af1-b242-96e7c9a0c11c,Robert Tucker,22,Female,Employed,Accounting technician,12836.01,PhD,Rent,Married,722,Low,0.67,0.41,9,A,9,23
dc4a8514-60b1-45b7-bda7-41a285ae1736,Tonya Hall,21,Male,Self-employed,Site engineer,5384.46,Bachelor,Own,Single,316,High,0.99,0.38,99,C,85,9
f2d176a6-0376-4858-b657-b685010c2ff5,Daniel Salinas,22,Female,Self-employed,Field trials officer,6975.89,Bachelor,Own,Single,524,Medium,0.26,0.39,79,A,39,99
d4f07204-f1de-4f77-8136-009d3af4162d,Robert Morgan,30,Female,Self-employed,Chief Financial Officer,13880.54,Master,Rent,Single,365,High,0.37,0.14,59,A,21,11
fa4979ee-859f-4bc9-89f5-feea7e6024c7,Robert Castro,27,Male,Employed,"Administrator, arts",11066.3,Master,Rent,Single,445,High,0.44,0.1,25,C,10,22
01875879-0b93-444d-8b6f-1e657ae6b8c0,Beverly Hardy,28,Male,Employed,Dancer,8193.04,PhD,Rent,Married,380,High,0.31,0.27,20,A,40,73
ee41fd56-5a02-43b9-9824-a3945bb7a0bf,Barbara Osborn,28,Female,Self-employed,Advertising account executive,12165.91,Master,Own,Single,521,Medium,0.58,0.13,2,B,63,22
00d0c9fa-54e6-424f-8e94-46d589ee232b,Megan James,29,Female,Employed,"Engineer, electronics",3654.27,PhD,Own,Single,802,Low,0.18,0.16,96,D,96,33
474c4359-bddf-471c-81d1-4f7cd1acd3df,Sonya Jones,30,Male,Employed,"Engineer, civil (consulting)",5518.27,Bachelor,Own,Single,642,Medium,0.6,0.11,41,B,1,41
0e6c9b3e-bead-45d4-9da8-12a564f87957,Paul Bennett,27,Male,Self-employed,Electronics engineer,9039.68,Bachelor,Own,Married,763,Low,0.28,0.3,95,D,63,49
6a99209e-2e73-47aa-bebc-d1c4c9f19244,Jamie Decker,23,Female,Self-employed,Human resources officer,11825.89,Bachelor,Rent,Single,829,Low,0.54,0.04,43,D,95,19
38f56412-4201-4845-8d80-ed9ec59ab737,Tiffany Harris,23,Male,Self-employed,General practice doctor,3892.56,Master,Rent,Single,426,High,0.92,0.27,80,B,81,53
43af97f1-4c53-427b-ad5a-c4aaa62da073,Jason Wilson,27,Male,Self-employed,Translator,14710.19,Bachelor,Own,Married,588,Medium,0.26,0.42,9,B,51,31
2f172fa6-ec81-4229-8296-161a3dff2636,Elizabeth Reed,29,Female,Employed,"Therapist, occupational",10301.72,Bachelor,Own,Single,698,Medium,0.72,0.47,87,D,62,64
afd3b162-ec22-43c0-8af6-9b49a6ea9d60,James Ortiz,29,Female,Self-employed,Legal secretary,12161.98,Bachelor,Rent,Single,828,Low,0.8,0.36,14,D,3,38
e8b3cefc-b7ca-463c-abbb-bd88b21c624e,James Kirk,21,Male,Self-employed,Financial manager,6948.65,PhD,Rent,Single,622,Medium,0.94,0.11,75,D,62,27
ae57328e-20cc-4764-8694-2e18c6ac2e5f,Emily Gonzalez,28,Male,Employed,Photographer,13066.68,PhD,Rent,Married,833,Low,0.35,0.23,1,B,43,23
edf38fd1-691e-48c4-a9a0-9090c4889e58,Deborah Ray,30,Female,Self-employed,Information systems manager,14470.3,Master,Rent,Single,322,High,0.35,0.36,80,A,71,71
0f89a0c9-b4a2-4595-9c97-e7007924c91e,Mr. Edward Lane,28,Male,Self-employed,Ranger/warden,4891.45,Master,Rent,Married,679,Medium,0.59,0.47,78,C,22,72
43a9d95c-4b92-45a9-8ef1-024f18d850ac,Eduardo Nunez,23,Female,Self-employed,Air cabin crew,12767.47,Bachelor,Own,Single,473,High,0.06,0.09,3,B,90,75
cbd2d140-6d2e-4f88-84ce-7eca18e27277,Brittany Mann,22,Male,Employed,Production manager,6019.34,Master,Own,Married,495,High,0.05,0.14,3,D,19,27
c1ecffd7-c53f-4930-aaca-df72b45609b3,David Stone,21,Male,Employed,"Optician, dispensing",4455.16,Bachelor,Own,Single,676,Medium,0.9,0.13,12,B,70,90
717215fa-8a84-41eb-a6a5-e1732a8060af,Andrew Davis,29,Female,Self-employed,Accounting technician,3139.6,Bachelor,Rent,Married,692,Medium,0.02,0.49,29,B,36,51
8253b067-0db1-4930-b16d-45c4150df8c7,Ashley Green,29,Male,Employed,"Radiographer, therapeutic",14053.04,Master,Rent,Married,620,Medium,0.28,0.34,63,C,1,25
fbd7e35d-4cb8-4583-81dd-aec2bd1dbed8,Jack Allen,21,Male,Self-employed,"Teacher, early years/pre",10912.29,Master,Own,Single,791,Low,0.15,0.35,65,A,57,9
0ea3b67e-69aa-4452-9344-03a069c5ce5e,Jason Smith,23,Male,Self-employed,"Nurse, adult",12166.8,Bachelor,Own,Married,821,Low,0.06,0.06,28,C,29,21
d4dc9102-e247-4798-958e-f40e3372d3f7,Philip Joseph,29,Female,Self-employed,Petroleum engineer,13888.99,PhD,Rent,Married,608,Medium,0.56,0.34,75,D,36,71
d316d14c-4e7a-4b22-9ce8-c0186d2b6c00,Debra Smith,21,Female,Self-employed,English as a second language teacher,9752.47,PhD,Rent,Married,499,High,0.3,0.07,11,A,87,68
301d6755-4fb1-4a33-a596-55ed4e6068cf,Gregory Madden,29,Female,Self-employed,"Production designer, theatre/television/film",14293.4,Master,Own,Married,512,Medium,0.37,0.33,68,D,19,51
08288f5e-97b9-420a-a6cb-c2a197ce6aab,Samantha Fields,24,Female,Employed,Production engineer,8490.73,Master,Own,Single,777,Low,0.06,0.01,93,A,6,67
b2a53411-d27f-45b2-af76-679a96b86f69,Keith Bell,23,Female,Employed,Chartered management accountant,13086.4,Bachelor,Rent,Single,779,Low,0.44,0.24,41,A,16,87
2466b17d-e163-4bdb-86f0-13a229c73f93,Mr. Eric Jones,22,Male,Employed,Microbiologist,6844.47,PhD,Own,Married,626,Medium,0.32,0.16,88,B,30,75
25c3a609-0252-4003-99c5-38f3affc4332,Andrew Mckinney,22,Male,Employed,Broadcast journalist,14459.97,Bachelor,Rent,Single,336,High,0.87,0.3,13,C,25,67
35990016-8d94-4a2d-b4f3-e75e3a62a9cb,Deborah Martinez,22,Male,Employed,Immigration officer,7643.78,PhD,Rent,Single,515,Medium,0.37,0.08,34,D,49,29
afe75b1c-65e3-4cac-aa28-70baccc67498,Monica Cox,24,Male,Employed,"Scientist, research (medical)",5485.25,PhD,Own,Single,508,Medium,0.71,0.46,90,B,86,38
d09ddc7f-fd10-4e84-a1c4-551cd38ddf2e,David Cox,29,Male,Self-employed,Air traffic controller,11332.83,PhD,Own,Married,456,High,0.15,0.5,88,D,47,49
4cb1105e-5916-413a-ad80-6cf6d15352d2,Dave Fox,25,Male,Self-employed,Secretary/administrator,10685.4,Bachelor,Rent,Single,803,Low,0.82,0.33,15,A,52,89
22f9d067-a507-4db3-9db1-bbf1c8fe26ef,Scott Flores,21,Female,Self-employed,Television/film/video producer,14366.33,Bachelor,Own,Married,778,Low,0.37,0.48,48,A,54,100
449bc4d5-4f7c-47e6-8fdd-78b8a52324af,Christy Ward,29,Female,Self-employed,Location manager,6867.21,PhD,Rent,Married,751,Low,0.5,0.5,84,A,94,83
14077480-65c7-4f72-9a39-4300c53ccf42,Stephanie Reed,24,Male,Employed,"Lighting technician, broadcasting/film/video",7732.56,Master,Own,Single,524,Medium,0.03,0.22,28,C,60,20
f724671a-c4a8-4f21-924f-7eba7641221b,Matthew Grant,22,Female,Self-employed,Dancer,11384.8,PhD,Own,Married,649,Medium,0.98,0.18,26,A,24,20
b0b05b49-f6f2-416b-93b0-7bc72360af4e,Nicole Castro,21,Female,Self-employed,Archivist,12105.88,PhD,Rent,Married,734,Low,0.7,0.15,17,B,62,32
422490f5-f4ea-479c-910a-288261746c69,Renee Jackson,23,Female,Self-employed,Interpreter,11199.2,Master,Own,Married,619,Medium,0.52,0.3,39,B,73,70
495f01c0-5a5d-44fa-b2d3-3bf13ebe8e53,Andrew Crosby Jr.,27,Female,Employed,"Engineer, electrical",6654.24,PhD,Own,Married,554,Medium,0.29,0.14,14,D,3,65
8dcd1a5c-43ea-4b66-b3bc-0c66f8987b50,Charles Weber,22,Male,Employed,Counselling psychologist,12028.52,Bachelor,Own,Single,822,Low,0.88,0.43,67,A,49,58
9666ce55-5283-4db4-bf72-94f044c0299e,Lee Holden,28,Male,Self-employed,Fine artist,12408.96,Bachelor,Own,Married,456,High,0.7,0.42,45,B,82,93
c2abe33d-c031-4781-ab97-abdec9bb8b29,William Morgan,30,Female,Employed,Energy engineer,3252.02,Master,Own,Married,733,Low,0.73,0.17,21,A,51,24
6de44807-10e3-4361-a4bb-6896c767e27c,Christy Daugherty,22,Female,Self-employed,Sales promotion account executive,13113.96,Bachelor,Own,Married,486,High,0.93,0.39,9,C,41,29
05f92516-ac09-405b-8620-6a6f14c02334,Megan Cooper,26,Male,Employed,"Engineer, biomedical",11602.56,Master,Rent,Single,744,Low,0.27,0.25,2,A,61,69
ee18a6ad-320c-45db-89c7-7cbf8756562f,Sarah Contreras,25,Female,Employed,Accommodation manager,12037.35,Bachelor,Rent,Single,602,Medium,0.25,0.13,66,A,97,29
0c6b81c8-959e-4839-b3cf-0f10ed06c3e1,Patrick Moore,30,Female,Self-employed,Commercial horticulturist,8433.13,Bachelor,Rent,Married,509,Medium,0.38,0.11,100,B,95,98
236b9029-b12d-41c1-a22e-faf88b0789ca,Gregory George,21,Male,Employed,Arts administrator,13967.34,PhD,Rent,Single,634,Medium,0.87,0.06,65,A,23,31
7b253a25-01f1-4586-9ab4-b13c54435fe5,Ryan Robinson,29,Male,Self-employed,Nutritional therapist,6764.18,Master,Rent,Married,372,High,0.9,0.38,38,A,93,70
cbdf9403-4c7f-446d-9ba3-d3607f3f811a,Brianna Sparks,22,Male,Self-employed,Electrical engineer,7496.57,Bachelor,Own,Single,805,Low,0.26,0.08,35,B,67,2
7bc10ba4-a6af-42af-a4b3-d06b3567ec94,Ashley Lambert,24,Male,Self-employed,Clinical molecular geneticist,13733.55,PhD,Own,Married,607,Medium,0.09,0.13,68,A,100,18
5573472d-0980-409c-8c1d-21b2e0ecc114,Jacqueline Ball,22,Female,Employed,Visual merchandiser,13773.35,PhD,Own,Married,558,Medium,0.61,0.41,29,C,81,79
d6f5c031-141e-4ffc-91ad-4702253883d4,Heather Watkins,25,Male,Self-employed,Charity fundraiser,5773.99,Bachelor,Rent,Married,657,Medium,0.7,0.2,88,A,37,67
62647d07-49aa-4175-8bc0-d5664eae4b57,Stephen Cardenas,24,Female,Employed,"Social research officer, government",14088.14,Master,Own,Single,598,Medium,0.74,0.1,90,B,8,57
385a2f91-6c80-4e5c-a87a-d47937c00dc1,Dr. Ryan Williamson,27,Female,Employed,Call centre manager,11769.25,Master,Rent,Married,321,High,0.23,0.34,76,B,46,55
6782af72-6982-4843-8db5-bbf099675996,Tracy Walker,26,Female,Self-employed,Claims inspector/assessor,11116.33,Bachelor,Rent,Married,697,Medium,0.81,0.45,69,D,60,66
